Waterbody OGF ID,Zone Number,Species,Species French,Season,Season French,Limit,Limit French,Size Limit Only,Size Limit Only French,Waterbody Description,Waterbody Description French,Effective Date,Expiry Date
125207774,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Duchess Lake (Dutchies Lake) (48°52'26""N., 88°34'18""W.) - Stirling Township","Lac Duchess (Dutchies Lake) (48° 52' 26""N., 88° 34' 18""O.) - canton de Stirling",01/01/2022,12/31/2022
125207776,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Echo Lake (48°19'30""N., 89°53'33""W.) - Marks Township","Lac Echo (48° 19' 30""N., 89° 53' 33""O.) - canton de Marks",01/01/2022,12/31/2022
125207776,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Echo Lake (48°19'30""N., 89°53'33""W.) - Marks Township","Lac Echo (48° 19' 30""N., 89° 53' 33""O.) - canton de Marks",01/01/2022,12/31/2022
125207777,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Elbow Lake (48°10'56""N., 90°16'23""W.)","Lac Elbow (48° 10' 56""N., 90° 16' 23""O.)",01/01/2022,12/31/2022
125207777,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Elbow Lake (48°10'56""N., 90°16'23""W.)","Lac Elbow (48° 10' 56""N., 90° 16' 23""O.)",01/01/2022,12/31/2022
125207778,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Fall Lake (48°47'51""N., 88°38'02""W.) - Dorion Township","Lac Fall (48° 47' 51""N., 88° 38' 02""O.) - canton de Dorion",01/01/2022,12/31/2022
125207778,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Fall Lake (48°47'51""N., 88°38'02""W.) - Dorion Township","Lac Fall (48° 47' 51""N., 88° 38' 02""O.) - canton de Dorion",01/01/2022,12/31/2022
125207779,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Five Minute Lake (48°40'28""N., 88°48'04""W.)","Lac Five Minute (48° 40' 28""N., 88° 48' 04""O.)",01/01/2022,12/31/2022
125207779,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Five Minute Lake (48°40'28""N., 88°48'04""W.)","Lac Five Minute (48° 40' 28""N., 88° 48' 04""O.)",01/01/2022,12/31/2022
125207780,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Float Lake (48°20'37""N., 89°53'20""W.) - Marks Township","Lac Float (48° 20' 37""N., 89° 53' 20""O.) - canton de Marks",01/01/2022,12/31/2022
125207780,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Float Lake (48°20'37""N., 89°53'20""W.) - Marks Township","Lac Float (48° 20' 37""N., 89° 53' 20""O.) - canton de Marks",01/01/2022,12/31/2022
125207781,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Forrest Lake (48°07'24""N., 90°15'14""W.)","Lac Forrest (48° 07' 24""N., 90° 15' 14""O.)",01/01/2022,12/31/2022
125207781,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Forrest Lake (48°07'24""N., 90°15'14""W.)","Lac Forrest (48° 07' 24""N., 90° 15' 14""O.)",01/01/2022,12/31/2022
125207782,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Furcate Lake (48°47'11""N., 88°45'50""W.) - Dorion Township","Lac Furcate (48° 47' 11""N., 88° 45' 50""O.) - canton de Dorion",01/01/2022,12/31/2022
125207782,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Furcate Lake (48°47'11""N., 88°45'50""W.) - Dorion Township","Lac Furcate (48° 47' 11""N., 88° 45' 50""O.) - canton de Dorion",01/01/2022,12/31/2022
125207783,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Goddard Lake (49°42'22""N., 87°43'38""W.) - Walters Township","Lac Goddard (49° 42' 22""N., 87° 43' 38""O.) - canton de Walters",01/01/2022,12/31/2022
125207783,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Goddard Lake (49°42'22""N., 87°43'38""W.) - Walters Township","Lac Goddard (49° 42' 22""N., 87° 43' 38""O.) - canton de Walters",01/01/2022,12/31/2022
125207784,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Gold Lake (48°30'05""N., 89°45'08""W.) - Conmee Township","Lac Gold (48° 30' 05""N., 89° 45' 08""O.) - canton de Conmee",01/01/2022,12/31/2022
125207784,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Gold Lake (48°30'05""N., 89°45'08""W.) - Conmee Township","Lac Gold (48° 30' 05""N., 89° 45' 08""O.) - canton de Conmee",01/01/2022,12/31/2022
125207785,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Golding Lake (48°35'49""N., 89°14'00""W.) - Gorham Township","Lac Golding (48° 35' 49""N., 89° 14' 00""O.) - canton de Gorham",01/01/2022,12/31/2022
125207785,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Golding Lake (48°35'49""N., 89°14'00""W.) - Gorham Township","Lac Golding (48° 35' 49""N., 89° 14' 00""O.) - canton de Gorham",01/01/2022,12/31/2022
125207786,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Grande Lake (48°49'09""N., 88°40'52""W.) - Dorion Township","Lac Grande (48° 49' 09""N., 88° 40' 52""O.) - canton de Dorion",01/01/2022,12/31/2022
125207786,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Grande Lake (48°49'09""N., 88°40'52""W.) - Dorion Township","Lac Grande (48° 49' 09""N., 88° 40' 52""O.) - canton de Dorion",01/01/2022,12/31/2022
125207787,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Hans' Lake (McMaster Lake 79) (49°01'54""N., 88°35'04""W.) - Mcmaster Township","Lac Hans' (McMaster 79) (49° 01' 54""N., 88° 35' 04""O.) - canton de Mcmaster",01/01/2022,12/31/2022
125207787,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Hans' Lake (McMaster Lake 79) (49°01'54""N., 88°35'04""W.) - Mcmaster Township","Lac Hans' (McMaster 79) (49° 01' 54""N., 88° 35' 04""O.) - canton de Mcmaster",01/01/2022,12/31/2022
125207788,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Hartington Lake 1 (48°09'04""N., 89°56'37""W.) - Hartington Township","Lac Hartington 1 (48° 09' 04""N., 89° 56' 37""O.) - canton de Hartington",01/01/2022,12/31/2022
125207788,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Hartington Lake 1 (48°09'04""N., 89°56'37""W.) - Hartington Township","Lac Hartington 1 (48° 09' 04""N., 89° 56' 37""O.) - canton de Hartington",01/01/2022,12/31/2022
125587245,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Hartington Lake 2 (48°08'32""N., 89°57'18""W.) - Hartington Township","Lac Hartington 2 (48° 08' 32""N., 89° 57' 18""O.) - canton de Hartington",01/01/2022,12/31/2022
125587245,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Hartington Lake 2 (48°08'32""N., 89°57'18""W.) - Hartington Township","Lac Hartington 2 (48° 08' 32""N., 89° 57' 18""O.) - canton de Hartington",01/01/2022,12/31/2022
125587246,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Hartington Lake 3 (48°08'49""N., 89°56'57""W.) - Hartington Township","Lac Hartington 3 (48° 08' 49""N., 89° 56' 57""O.) - canton de Hartington",01/01/2022,12/31/2022
125587246,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Hartington Lake 3 (48°08'49""N., 89°56'57""W.) - Hartington Township","Lac Hartington 3 (48° 08' 49""N., 89° 56' 57""O.) - canton de Hartington",01/01/2022,12/31/2022
125207789,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Head Lake (48°16'50""N., 90°09'30""W.)","Lac Head (48° 16' 50""N., 90° 09' 30""O.)",01/01/2022,12/31/2022
125207789,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Head Lake (48°16'50""N., 90°09'30""W.)","Lac Head (48° 16' 50""N., 90° 09' 30""O.)",01/01/2022,12/31/2022
125207790,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Himdick Lake (48°45'22""N., 88°43'30""W.) - Dorion Township","Lac Himdick (48° 45' 22""N., 88° 43' 30""O.) - canton de Dorion",01/01/2022,12/31/2022
125207790,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Himdick Lake (48°45'22""N., 88°43'30""W.) - Dorion Township","Lac Himdick (48° 45' 22""N., 88° 43' 30""O.) - canton de Dorion",01/01/2022,12/31/2022
125207791,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Inwood Lake (49°01'10""N., 90°26'45""W.) - Inwood Township","Lac Inwood (49° 01' 10""N., 90° 26' 45""O.) - canton d'Inwood",01/01/2022,12/31/2022
125207791,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Inwood Lake (49°01'10""N., 90°26'45""W.) - Inwood Township","Lac Inwood (49° 01' 10""N., 90° 26' 45""O.) - canton d'Inwood",01/01/2022,12/31/2022
125207792,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Jeff Lake (48°43'14""N., 88°39'58""W.) - Mctavish Township","Lac Jeff (48° 43' 14""N., 88° 39' 58""O.) - canton de Mctavish",01/01/2022,12/31/2022
125207792,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Jeff Lake (48°43'14""N., 88°39'58""W.) - Mctavish Township","Lac Jeff (48° 43' 14""N., 88° 39' 58""O.) - canton de Mctavish",01/01/2022,12/31/2022
125207793,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Joan Lake (48°06'19""N., 89°43'38""W.) - Devon Township","Lac Joan (48° 06' 19""N., 89° 43' 38""O.) - canton de Devon",01/01/2022,12/31/2022
125207793,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Joan Lake (48°06'19""N., 89°43'38""W.) - Devon Township","Lac Joan (48° 06' 19""N., 89° 43' 38""O.) - canton de Devon",01/01/2022,12/31/2022
125207795,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Lauries Lake 1 (48°15'01""N., 90°16'32""W.)","Lac Lauries 1 (48° 15' 01""N., 90° 16' 32""O.)",01/01/2022,12/31/2022
125207795,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Lauries Lake 1 (48°15'01""N., 90°16'32""W.)","Lac Lauries 1 (48° 15' 01""N., 90° 16' 32""O.)",01/01/2022,12/31/2022
125207796,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Lauries Lake 3 (Larrys Lake 3) (48°14'17""N., 90°17'19""W.)","Lac Lauries 3 (Larrys 3) (48° 14' 17""N., 90° 17' 19""O.)",01/01/2022,12/31/2022
125207796,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Lauries Lake 3 (Larrys Lake 3) (48°14'17""N., 90°17'19""W.)","Lac Lauries 3 (Larrys 3) (48° 14' 17""N., 90° 17' 19""O.)",01/01/2022,12/31/2022
125587240,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Lauries Lake 4 (Larrys Lake 4) (48°14'31""N., 90°17'17""W.)","Lac Lauries 4 (Larrys 4) (48° 14' 31""N., 90° 17' 17""O.)",01/01/2022,12/31/2022
125587240,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Lauries Lake 4 (Larrys Lake 4) (48°14'31""N., 90°17'17""W.)","Lac Lauries 4 (Larrys 4) (48° 14' 31""N., 90° 17' 17""O.)",01/01/2022,12/31/2022
125207797,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Lismore Lake 1 (48°09'28""N., 89°56'42""W.) - Lismore Township","Lac Lismore 1 (48° 09' 28""N., 89° 56' 42""O.) - canton de Lismore",01/01/2022,12/31/2022
125207797,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Lismore Lake 1 (48°09'28""N., 89°56'42""W.) - Lismore Township","Lac Lismore 1 (48° 09' 28""N., 89° 56' 42""O.) - canton de Lismore",01/01/2022,12/31/2022
125587238,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Lismore Lake 2 (48°09'20""N., 89°57'08""W.) - Lismore Township","Lac Lismore 2 (48° 09' 20""N., 89° 57' 08""O.) - canton de Lismore",01/01/2022,12/31/2022
125587238,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Lismore Lake 2 (48°09'20""N., 89°57'08""W.) - Lismore Township","Lac Lismore 2 (48° 09' 20""N., 89° 57' 08""O.) - canton de Lismore",01/01/2022,12/31/2022
125207798,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Little Addie Lake (48°09'18""N., 90°25'02""W.)","Lac Little Addie (48° 09' 18""N., 90° 25' 02""O.)",01/01/2022,12/31/2022
125207798,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Little Addie Lake (48°09'18""N., 90°25'02""W.)","Lac Little Addie (48° 09' 18""N., 90° 25' 02""O.)",01/01/2022,12/31/2022
125207799,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Little Hawkeye Lake (48°40'08""N., 89°27'40""W.) - Fowler Township","Lac Little Hawkeye (48° 40' 08""N., 89° 27' 40""O.) - canton de Fowler",01/01/2022,12/31/2022
125207799,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Little Hawkeye Lake (48°40'08""N., 89°27'40""W.) - Fowler Township","Lac Little Hawkeye (48° 40' 08""N., 89° 27' 40""O.) - canton de Fowler",01/01/2022,12/31/2022
125207800,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Little Head Lake (48°16'20""N., 90°08'21""W.) - Jean Township","Lac Little Head (48° 16' 20""N., 90° 08' 21""O.) - canton de Jean",01/01/2022,12/31/2022
125207800,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Little Head Lake (48°16'20""N., 90°08'21""W.) - Jean Township","Lac Little Head (48° 16' 20""N., 90° 08' 21""O.) - canton de Jean",01/01/2022,12/31/2022
125207801,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S-5; no size limit,S-5; Aucune limite de taille,No size limits,Aucune limite de taille,"Liver Lake (48°36'33""N., 88°56'28""W.)","Lac Liver (48° 36' 33""N., 88° 56' 28""O.)",01/01/2022,12/31/2022
125207801,6,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C-2; no size limit,C-2; Aucune limite de taille,No size limits,Aucune limite de taille,"Liver Lake (48°36'33""N., 88°56'28""W.)","Lac Liver (48° 36' 33""N., 88° 56' 28""O.)",01/01/2022,12/31/2022
